record timestamp,client timestamp,button,state,x,y
1.0004947185516357,1.0004947185516357,Left,Pressed,1399.0,0.0
1.0726969242095947,1.0726969242095947,Left,Released,1399.0,0.0
1.3606112003326416,1.3606112003326416,NoButton,Move,1399.0,0.0
1.3689544200897217,1.3689544200897217,NoButton,Move,1399.0,4.0
1.3770854473114014,1.3770854473114014,NoButton,Move,1402.0,13.0
1.3846962451934814,1.3846962451934814,NoButton,Move,1411.0,26.0
1.3930001258850098,1.3930001258850098,NoButton,Move,1422.0,41.0
1.400998592376709,1.400998592376709,NoButton,Move,1434.0,60.0
1.408982515335083,1.408982515335083,NoButton,Move,1450.0,81.0
1.416947841644287,1.416947841644287,NoButton,Move,1466.0,100.0
1.4249546527862549,1.4249546527862549,NoButton,Move,1480.0,118.0
1.4329488277435303,1.4329488277435303,NoButton,Move,1494.0,134.0
1.440981149673462,1.440981149673462,NoButton,Move,1505.0,147.0
1.4489977359771729,1.4489977359771729,NoButton,Move,1513.0,157.0
1.4570355415344238,1.4570355415344238,NoButton,Move,1521.0,167.0
1.4651269912719727,1.4651269912719727,NoButton,Move,1526.0,175.0
1.4729969501495361,1.4729969501495361,NoButton,Move,1528.0,184.0
1.4810044765472412,1.4810044765472412,NoButton,Move,1530.0,196.0
1.4889812469482422,1.4889812469482422,NoButton,Move,1532.0,208.0
1.496978521347046,1.496978521347046,NoButton,Move,1534.0,222.0
1.5048866271972656,1.5048866271972656,NoButton,Move,1538.0,235.0
1.5129847526550293,1.5129847526550293,NoButton,Move,1541.0,249.0
1.5209860801696777,1.5209860801696777,NoButton,Move,1545.0,261.0
1.5282766819000244,1.5282766819000244,NoButton,Move,1551.0,274.0
1.5369954109191895,1.5369954109191895,NoButton,Move,1555.0,289.0
1.544912576675415,1.544912576675415,NoButton,Move,1561.0,301.0
1.5529546737670898,1.5529546737670898,NoButton,Move,1565.0,314.0
1.5610485076904297,1.5610485076904297,NoButton,Move,1572.0,329.0
1.5689809322357178,1.5689809322357178,NoButton,Move,1578.0,341.0
1.5769715309143066,1.5769715309143066,NoButton,Move,1582.0,354.0
1.5850615501403809,1.5850615501403809,NoButton,Move,1586.0,363.0
1.59299635887146,1.59299635887146,NoButton,Move,1592.0,371.0
1.6010572910308838,1.6010572910308838,NoButton,Move,1596.0,380.0
1.6089811325073242,1.6089811325073242,NoButton,Move,1601.0,388.0
1.6169795989990234,1.6169795989990234,NoButton,Move,1605.0,395.0
1.624969244003296,1.624969244003296,NoButton,Move,1608.0,402.0
1.632338047027588,1.632338047027588,NoButton,Move,1611.0,406.0
1.6410112380981445,1.6410112380981445,NoButton,Move,1615.0,413.0
1.64902663230896,1.64902663230896,NoButton,Move,1618.0,420.0
