record timestamp,client timestamp,button,state,x,y
0.7048952579498291,0.7048952579498291,Left,Pressed,1502.0,0.0
0.7844095230102539,0.7844095230102539,Left,Released,1502.0,0.0
1.0728323459625244,1.0728323459625244,NoButton,Move,1502.0,2.0
1.08097505569458,1.08097505569458,NoButton,Move,1504.0,11.0
1.0887970924377441,1.0887970924377441,NoButton,Move,1506.0,23.0
1.0962669849395752,1.0962669849395752,NoButton,Move,1508.0,37.0
1.1047732830047607,1.1047732830047607,NoButton,Move,1510.0,52.0
1.1128134727478027,1.1128134727478027,NoButton,Move,1510.0,66.0
1.1209702491760254,1.1209702491760254,NoButton,Move,1513.0,84.0
1.1288857460021973,1.1288857460021973,NoButton,Move,1515.0,101.0
1.137075662612915,1.137075662612915,NoButton,Move,1515.0,121.0
1.1450674533843994,1.1450674533843994,NoButton,Move,1517.0,141.0
1.1529860496520996,1.1529860496520996,NoButton,Move,1517.0,161.0
1.1607985496520996,1.1607985496520996,NoButton,Move,1517.0,180.0
1.168961524963379,1.168961524963379,NoButton,Move,1517.0,203.0
1.1762704849243164,1.1762704849243164,NoButton,Move,1519.0,223.0
1.1850111484527588,1.1850111484527588,NoButton,Move,1521.0,243.0
1.1930105686187744,1.1930105686187744,NoButton,Move,1521.0,263.0
1.2003798484802246,1.2003798484802246,NoButton,Move,1524.0,280.0
1.2083806991577148,1.2083806991577148,NoButton,Move,1526.0,298.0
1.2163867950439453,1.2163867950439453,NoButton,Move,1528.0,312.0
1.2243707180023193,1.2243707180023193,NoButton,Move,1530.0,327.0
1.2324283123016357,1.2324283123016357,NoButton,Move,1532.0,342.0
1.2402925491333008,1.2402925491333008,NoButton,Move,1534.0,356.0
1.2489538192749023,1.2489538192749023,NoButton,Move,1534.0,368.0
1.2562994956970215,1.2562994956970215,NoButton,Move,1536.0,377.0
1.2642951011657715,1.2642951011657715,NoButton,Move,1538.0,386.0
1.272289514541626,1.272289514541626,NoButton,Move,1541.0,393.0
1.280447244644165,1.280447244644165,NoButton,Move,1545.0,400.0
1.2890100479125977,1.2890100479125977,NoButton,Move,1546.0,405.0
1.2969837188720703,1.2969837188720703,NoButton,Move,1548.0,409.0
1.3050663471221924,1.3050663471221924,NoButton,Move,1549.0,412.0
1.3129942417144775,1.3129942417144775,NoButton,Move,1551.0,415.0
1.3204622268676758,1.3204622268676758,NoButton,Move,1552.0,418.0
1.3289659023284912,1.3289659023284912,NoButton,Move,1554.0,421.0
1.3362548351287842,1.3362548351287842,NoButton,Move,1555.0,424.0
1.3442487716674805,1.3442487716674805,NoButton,Move,1558.0,429.0
1.3522441387176514,1.3522441387176514,NoButton,Move,1562.0,434.0
1.3602426052093506,1.3602426052093506,NoButton,Move,1565.0,440.0
1.3687126636505127,1.3687126636505127,NoButton,Move,1568.0,447.0
1.3761827945709229,1.3761827945709229,NoButton,Move,1574.0,455.0
1.3842060565948486,1.3842060565948486,NoButton,Move,1580.0,465.0
1.3922009468078613,1.3922009468078613,NoButton,Move,1584.0,474.0
1.4001963138580322,1.4001963138580322,NoButton,Move,1589.0,482.0
1.408193826675415,1.408193826675415,NoButton,Move,1595.0,489.0
1.4161732196807861,1.4161732196807861,NoButton,Move,1599.0,499.0
1.4241693019866943,1.4241693019866943,NoButton,Move,1603.0,508.0
1.4326729774475098,1.4326729774475098,NoButton,Move,1606.0,515.0
1.4406731128692627,1.4406731128692627,NoButton,Move,1612.0,523.0
1.4486660957336426,1.4486660957336426,NoButton,Move,1619.0,530.0
1.4566607475280762,1.4566607475280762,NoButton,Move,1626.0,543.0
1.464949131011963,1.464949131011963,NoButton,Move,1631.0,553.0
1.472691297531128,1.472691297531128,NoButton,Move,1637.0,560.0
1.4806673526763916,1.4806673526763916,NoButton,Move,1643.0,570.0
1.4884870052337646,1.4884870052337646,NoButton,Move,1649.0,577.0
1.4969627857208252,1.4969627857208252,NoButton,Move,1654.0,587.0
1.504471778869629,1.504471778869629,NoButton,Move,1658.0,594.0
1.5125904083251953,1.5125904083251953,NoButton,Move,1664.0,602.0
1.520803451538086,1.520803451538086,NoButton,Move,1667.0,609.0
1.5288114547729492,1.5288114547729492,NoButton,Move,1671.0,618.0
1.5369515419006348,1.5369515419006348,NoButton,Move,1675.0,628.0
1.54477858543396,1.54477858543396,NoButton,Move,1679.0,638.0
1.5529508590698242,1.5529508590698242,NoButton,Move,1685.0,648.0
1.5608396530151367,1.5608396530151367,NoButton,Move,1688.0,657.0
1.5689513683319092,1.5689513683319092,NoButton,Move,1692.0,667.0
1.5762035846710205,1.5762035846710205,NoButton,Move,1696.0,674.0
1.5842640399932861,1.5842640399932861,NoButton,Move,1699.0,681.0
1.5922682285308838,1.5922682285308838,NoButton,Move,1701.0,685.0
1.6005396842956543,1.6005396842956543,NoButton,Move,1702.0,690.0
1.6085388660430908,1.6085388660430908,NoButton,Move,1704.0,695.0
1.61653470993042,1.61653470993042,NoButton,Move,1705.0,698.0
1.6245293617248535,1.6245293617248535,NoButton,Move,1707.0,699.0
1.632524013519287,1.632524013519287,NoButton,Move,1707.0,700.0
1.6566486358642578,1.6566486358642578,NoButton,Move,1708.0,701.0
1.6646437644958496,1.6646437644958496,NoButton,Move,1708.0,704.0
1.6726253032684326,1.6726253032684326,NoButton,Move,1709.0,707.0
1.6806347370147705,1.6806347370147705,NoButton,Move,1709.0,709.0
1.6886258125305176,1.6886258125305176,NoButton,Move,1709.0,711.0
1.6966125965118408,1.6966125965118408,NoButton,Move,1710.0,712.0
1.7046175003051758,1.7046175003051758,NoButton,Move,1712.0,713.0
1.7205963134765625,1.7205963134765625,NoButton,Move,1713.0,713.0
1.7285921573638916,1.7285921573638916,NoButton,Move,1713.0,714.0
1.7367627620697021,1.7367627620697021,NoButton,Move,1714.0,714.0
1.744605541229248,1.744605541229248,NoButton,Move,1714.0,716.0
1.7526006698608398,1.7526006698608398,NoButton,Move,1715.0,717.0
1.7605993747711182,1.7605993747711182,NoButton,Move,1716.0,718.0
1.7685909271240234,1.7685909271240234,NoButton,Move,1719.0,721.0
1.7765867710113525,1.7765867710113525,NoButton,Move,1722.0,725.0
1.7845828533172607,1.7845828533172607,NoButton,Move,1724.0,728.0
1.7925786972045898,1.7925786972045898,NoButton,Move,1725.0,733.0
1.8007113933563232,1.8007113933563232,NoButton,Move,1728.0,736.0
1.8085885047912598,1.8085885047912598,NoButton,Move,1730.0,739.0
1.816948652267456,1.816948652267456,NoButton,Move,1731.0,742.0
1.8249506950378418,1.8249506950378418,NoButton,Move,1733.0,745.0
1.8329434394836426,1.8329434394836426,NoButton,Move,1733.0,746.0
1.8409392833709717,1.8409392833709717,NoButton,Move,1733.0,747.0
1.8489348888397217,1.8489348888397217,NoButton,Move,1733.0,748.0
1.8569300174713135,1.8569300174713135,NoButton,Move,1733.0,750.0
1.8649251461029053,1.8649251461029053,NoButton,Move,1733.0,751.0
1.8729195594787598,1.8729195594787598,NoButton,Move,1731.0,754.0
1.8809161186218262,1.8809161186218262,NoButton,Move,1726.0,757.0
1.8889110088348389,1.8889110088348389,NoButton,Move,1721.0,760.0
1.8969063758850098,1.8969063758850098,NoButton,Move,1715.0,763.0
1.9049029350280762,1.9049029350280762,NoButton,Move,1708.0,767.0
1.9128987789154053,1.9128987789154053,NoButton,Move,1698.0,769.0
1.9208922386169434,1.9208922386169434,NoButton,Move,1691.0,772.0
1.9288885593414307,1.9288885593414307,NoButton,Move,1685.0,774.0
1.936882495880127,1.936882495880127,NoButton,Move,1680.0,777.0
1.944878339767456,1.944878339767456,NoButton,Move,1675.0,780.0
1.952873706817627,1.952873706817627,NoButton,Move,1672.0,783.0
1.9608690738677979,1.9608690738677979,NoButton,Move,1671.0,786.0
1.968865156173706,1.968865156173706,NoButton,Move,1671.0,789.0
1.9768602848052979,1.9768602848052979,NoButton,Move,1669.0,793.0
