type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,class,session,n_from,n_to, islegal
3,76.25167146905397,0.7042405605316162,4,0.5607105500659832,36,32.2568232045411,-0.08663183982429379,1.1388945660329255,2.356194490192345,-4.71238898038469,-12.973292251572973,142.1003060939196,334.9271115308852,-596.7390842939262,127.61045758097673,42.7551166528639,14,-162.68180812080772,235.62280067103876,125.53661967615456,-640.0390648843313,1.1397102159233967,93.88434401436932,250.59321882001493,-126.63196666867942,219.00743144920256,203.97635990148817,640.0390648843313,0.0,1051.1362478100968,18475.714741774624,47757.86754017476,-48264.09470224357,74786.074976358,3887201.6796872476,12007193.975351028,-8247741.702464657,0.01598954200744629,7,1,1489,1526,1
3,413.3825499789552,1.2795462608337402,5,0.8907981496081516,100,-139.92837999201947,0.046079845674976125,0.5478177300470755,4.71238898038469,-2.356194490192345,-6.297506025335914,105.24072624018241,392.69243431149704,-738.2183811043524,146.81169812863573,368.2404106015525,61,-218.02270128232433,406.4735816443293,0,-1468.4751824620937,-391.4183655902388,396.91247399930757,0,-1624.149648516621,502.224982421353,519.8388512876991,1975.3892885670907,0.0,727.8582206691364,23222.44050405089,68697.1068168071,-64655.81662597901,56294.9185490708,4558914.827770641,11711165.260120308,-13928147.01358873,0.015995025634765625,7,1,1527,1628,1
3,531.4190300332709,1.0963850021362305,1,0.7751936680893694,79,-4.303404606979652,-0.05335576267440144,0.7659806084638455,2.356194490192345,-4.71238898038469,-0.2486580073416457,115.08480734912106,589.4602591626682,-589.3372279200735,62.94412456958109,411.9526671839861,24,417.3730635133027,601.6087737554246,2501.150302632756,-250.17470400524888,500.7390163689884,1044.4732573328306,4127.390248993589,-500.364330450343,826.8045561900187,1089.7518545667942,4762.6163114682295,0.0,903.9188837322258,36648.34861841713,112790.63956820019,-112526.08983235664,-46332.71184156814,3884092.5108164568,14106158.29392791,-15404460.73006931,0.07995223999023438,7,1,1629,1709,1
3,12.0,0.5281276702880859,2,0.9204467514322717,12,17.27875959474386,0.15707963267948966,0.7569579688587728,1.5707963267948966,-1.5707963267948966,30.3748051515807,77.28269525750117,196.8036955719193,-21.834031982413006,9.053574604251853,11.045361017187261,7,-10.401610967274747,35.895492124681105,0,-124.81933160729697,61.83790020627365,71.39960174196922,250.1970890002386,0.0,72.23951117354841,69.7571931880239,250.1970890002386,0.0,2678.246200681205,8142.619560353974,15697.364561639237,-11735.017564629568,74344.11242001176,1152408.3698614135,1966709.0530914268,-1966653.8529608285,0.007981538772583008,7,1,1710,1723,1
3,376.5737108796408,3.3999826908111572,4,0.7568425761631521,140,209.11031499211305,0.12253208402596019,1.7154539402282494,5.81953769817878,-4.71238898038469,-2.5859659565668274,273.05283179835504,729.5890213349995,-783.2864366059931,310.10464510120414,285.0070174574654,59,-249.202001007303,404.561569881897,249.45307481860354,-1501.7200143215182,-3.448667203191107,105.13634647601367,428.1941060368883,-286.06629382076113,305.30441953427965,378.390029783011,1501.7200143215182,0.0,1044.397866064225,17864.880840205733,69123.4220935157,-46817.55952190275,73983.20356956826,3675896.3398158145,11414368.750950154,-10532392.957411423,0.007998466491699219,7,1,1724,1865,1
1,977.0696503651955,1.256509780883789,1,0.8719687257648592,139,255.1010520710744,0.010036462400620142,0.6908834274243766,5.497787143782138,-3.887522570888539,1.8723862300614795,120.46949472706766,689.162899232337,-687.6831268136108,1725.2330386690553,851.9741780124559,61,207.989117419087,447.5226982104579,1501.092991351029,-404.9989378480157,743.5730786477819,791.1916568102674,3335.430616302187,-125.08362161517357,878.4576904627279,805.102110588054,3657.5852169005716,25.014038812485836,1151.776790860802,36247.51895305236,236873.53597122102,-93613.54574379614,137185.08742072617,7703106.558446875,33248865.65048234,-41334822.984512396,0.04804635047912598,7,10,3,141,1
4,1449.0063249188993,1.1280157566070557,4,0.8204354925717157,78,-73.48050006639433,0.01380162892803988,0.8030259503957884,3.141592653589793,-4.71238898038469,-0.1145303592282821,260.16735254038576,771.8142283917242,-776.7347130184792,908.4044982878117,1188.8162179243686,31,-1895.5764472537546,3125.929097616407,1500.6454382826475,-9006.826568045573,-255.70241411993825,374.13066175710117,375.06071715997496,-1160.2500691562932,2318.1610375064415,2855.0966756474368,9049.293438277029,0.0,1292.3876433049727,68430.71457832235,301064.8794777316,-168453.88077499537,22069.30071579908,10129304.435818447,36293827.13817003,-40872647.92492217,0.16730189323425293,7,10,142,220,1
3,116.73641115872006,0.5995383262634277,2,0.8844479196190367,47,74.7822385666472,0.011454125406574865,0.47463678708309437,1.5707963267948966,-1.5707963267948966,3.964848123262795,94.2959900300436,392.9149163085128,-197.53537362939292,274.04112823165167,103.24727599312246,22,-42.598218933557874,150.04067667719465,251.5098491889785,-625.3435114503817,263.8206470567824,277.5113686435094,1206.7624436558933,0.0,302.91437126154057,279.8199264827936,1206.7624436558933,0.0,498.6267304856246,20724.258594029707,61405.15136596296,-47149.37993021089,6490.30792061804,3809992.811293358,6971263.634051133,-10878251.240719635,0.0159912109375,7,10,221,268,1
3,154.75087447838928,1.0640361309051514,0,0.8608779776921475,75,54.971502097202745,0.04653300207335828,0.8732019199945206,1.5707963267948966,-1.5707963267948966,1.6093616477123336,106.31511107963925,204.78668769927708,-196.45160022247492,460.5108394660435,133.2216198670471,17,169.27219485304374,214.81209947002748,875.4809160305343,0.0,117.89000651012941,131.3346963974481,625.2689326177698,0.0,236.02208237672505,223.3432297871562,952.494859286063,0.0,1266.683801678019,15206.747097029825,34307.378371769475,-64033.485792186926,141473.50854830988,2950826.9472818943,11933481.467208466,-7436974.837849405,0.06387925148010254,7,10,269,344,1
3,138.0180980868946,0.9205620288848877,4,0.8683939251890631,70,-12.09635366473971,0.21298316921465937,2.353989645708461,5.81953769817878,-4.712388980384756,-4.537498576390979,335.6657814824806,726.0235052237374,-727.863731791324,444.49050807042653,119.85407794480753,22,-147.97122827936604,137.05814569751647,0,-628.1719335030702,-131.4159259701187,163.33481757355668,0,-628.1719335030702,225.86704425059503,182.3990667109159,888.3692678621719,0.0,561.5539111263703,15133.822630739543,56716.363721755086,-41452.0624739671,21018.64788397962,2652825.7714908845,7610258.764583137,-6590845.907388662,0.008612394332885742,7,10,345,415,1
3,118.09736508928023,1.0319955348968506,1,0.79437542905418,50,54.83395431337052,0.031650577945661645,0.7431391308364674,3.141592653589793,-1.5707963267948966,2.2839961282284973,76.27273994689757,207.51511281177807,-197.74288122519783,466.3927083382543,93.81364506296512,18,149.55530561090782,189.3686691717153,625.3435114503817,-250.14486357536902,179.28415103041053,233.37465168289006,875.5331305540645,0.0,268.9132265571476,267.9417290824561,1008.3962522430846,0.0,908.7567178821313,17260.39688577447,46960.11780047059,-44000.88205043133,59547.17527792323,3170822.441778668,7086017.101442455,-8670751.318659216,0.015995025634765625,7,10,416,466,1
3,21.0,1.5282816886901855,0,0.17169291787923757,21,25.132741228718345,0.08726646259971647,1.003731696851882,3.141592653589793,-1.5707963267948966,15.766724302826896,87.15933779180239,392.8094986830313,-49.0489143085037,461.78791335750327,3.605551275463989,14,-0.5104571500544407,56.35571668736612,127.1386480751743,-125.03514681770756,1.0886031250469277,3.517151096168138,13.897443373845277,0.0,40.95776377520564,36.66926623155071,127.1386480751743,0.0,1368.643855378817,4945.799397337254,15633.787939725684,-4039.881127855322,116674.40602746292,679482.310129172,1975067.5494943548,-1168074.9365567046,0.17624473571777344,7,10,467,488,1
3,193.83873798363936,1.0723819732666016,5,0.41790497321103964,65,-17.03210813290969,-0.00965719442399043,0.3438078915071147,2.356194490192345,-1.5707963267948966,-5.316947496720254,38.09649570342113,117.78175547626765,-182.4434347768371,448.595444417584,81.00617260431454,46,-71.04572515900271,147.71180148025084,0,-624.1895350913745,-129.77695372325115,412.8877937529733,876.8667084789296,-1127.7031726115792,361.9955268864672,282.370187077106,1127.7031726115792,0.0,610.6103032206937,19243.56737596732,52596.56909311073,-47366.08938583873,-90444.27795661359,3768309.581881054,8013044.240492338,-12453923.195772935,0.016080856323242188,7,10,489,554,1
3,315.8559804563729,1.2875185012817383,6,0.88965160307487,76,-82.19578466624375,0.1560342072160445,1.7413544342907963,5.81953769817878,-4.71238898038469,-14.351706130148647,203.76659870690747,727.5599942061477,-630.7301895517576,156.79260146081586,281.00177935379696,34,185.0093886382804,427.51364665386257,1376.0429478958513,-373.83499212692,-407.7221693967943,578.706174933148,0,-2001.397632041991,497.04022615663877,685.451232883889,2428.7570489651152,0.0,870.5931664390029,22320.096302935548,56482.19593813763,-73659.12727459877,14343.356555689363,3768175.172684343,9705404.128727775,-11741329.597044311,0.008007287979125977,7,10,555,632,1
1,1388.617713493996,0.7679390907287598,0,0.9295888350830728,89,13.563206417021297,0.02084665263000697,0.24939901030594802,1.5707963267948966,-1.5707963267948966,0.5342779189260493,48.42148351684876,196.3579208017507,-192.9026561064924,1211.844017137987,1290.8435226626038,16,1754.4066278234038,2404.2766298440015,9276.937442089848,31.218884791014613,459.7648012899202,758.1485350475632,2366.0048690695326,-585.0122740459719,1949.9910072880598,2414.6499605401427,9476.065027445908,34.903774287221495,1253.565505743336,64682.71162440825,215287.87615335177,-209866.36998657184,63681.91907356737,8482135.64781143,34260850.007168,-26923904.574355684,0.1037900447845459,7,10,633,721,1
4,1395.0610288083021,0.9357459545135498,4,0.9883468633787994,76,-46.108885096817204,-0.003204818655396392,0.2158611965077526,0.7853981633974483,-0.8463726953898997,4.260032136109855,357.8838970543266,859.8001284903102,-777.096876696068,1074.5216823013427,1378.8041920446863,26,-2260.4957259988746,2003.859172553632,32.017343379058175,-7180.372279835391,-181.15516934406307,230.80170848445445,249.6832455278745,-831.5706968905924,2286.556026474668,1995.1831653868637,7180.372279835391,0.0,1221.225574184092,62522.13212230265,182443.3346322458,-170462.8325782232,93145.97822525795,10578702.722459136,31109042.645142693,-31469099.41705689,0.14329743385314941,7,10,722,797,1
3,94.5836240306884,1.032628059387207,4,0.42303832674568215,53,24.769189942448854,-0.01360162413805289,1.98523752342002,4.71238898038469,-4.71238898038469,-0.8674560511723566,280.0579176226694,610.8663601799798,-726.3908057501428,315.7513431180056,40.01249804748511,19,-84.22864182887226,117.37056891338408,125.48403889304413,-476.1384947213078,9.133899627525576,223.67086693984254,626.4269072226537,-375.84491770960904,195.14289553913062,178.0816618058456,762.1934839811996,0.0,1144.616538045806,15235.864369683346,31494.31639197838,-31268.973458041997,-25156.570562437253,2797616.3062567045,6273417.916715675,-7849723.212997968,0.040407419204711914,7,10,798,852,1
3,280.84452781266845,1.0877227783203125,6,0.9026469329041868,83,-58.79963698198705,-0.00892544121067402,0.533916331023048,1.5707963267948966,-1.5707963267948966,-1.3427088999114891,70.30895063174741,196.79781697416638,-196.4633164354001,77.98710380898167,253.50345165302977,18,209.73876318466554,200.0417436629833,750.277979846163,0.0,-312.2403843924115,274.7061901092866,250.152323015447,-998.5546528583758,415.37988066485224,289.25194363548025,1177.5432192991561,0.0,546.0330978605716,17162.899018953118,64609.90486872827,-65821.55110876073,18637.559900372074,3098238.9258514,8908048.062341185,-6998461.431367035,0.015984058380126953,7,10,853,937,1
3,297.35576748631627,1.2722690105438232,2,0.7212307320619616,84,78.12676367089718,0.004736058881949526,0.3768560524352837,1.5707963267948966,-1.5707963267948966,3.357013935500646,54.80550627746044,211.26815188908583,-145.9875599873817,150.0917752754911,214.46211786700232,31,-108.29206188693765,232.85475856650132,249.86917669486476,-748.8491340831994,308.1464931163906,470.81030428048336,1625.3600023847139,-249.92873316648792,421.38711276928336,450.8768411926245,1700.5604721933735,0.0,880.77029232697,21704.72991558999,56068.467937853566,-77885.13882085387,64753.07601963431,4526687.881384318,15100498.165499186,-14281501.420789894,0.04795026779174805,7,10,938,1023,1
3,185.69930502405012,2.3039772510528564,1,0.7230018440109355,73,74.5819254786449,0.07003261100457338,0.5453759659449825,3.141592653589793,-1.5707963267948966,7.119090346025992,63.877305779846346,392.8094986830313,-196.38133227998276,390.09111670205573,134.2609399639374,33,73.21541378317657,253.7160818036517,999.387401340283,-374.62522329403356,207.9756759138787,246.37893014734655,876.5525600835946,-374.4691387417416,302.3191913127131,284.78677874404644,1249.2342516753538,0.0,1490.9132266368053,19333.777808421826,50550.633601208174,-46665.17281105141,21219.647144732568,3490535.9548136652,8661651.233880227,-8423663.887512386,0.007965087890625,7,10,1024,1098,1
1,1219.0307771672988,1.4479525089263916,1,0.702941423274889,148,179.04855319830637,0.018628661225000682,1.1220869114522476,5.497787143782138,-4.71238898038469,-2.4602305081685514,172.99291999842094,729.3813255832357,-687.4986019592139,1707.1964730920547,856.907229517875,46,171.87151085955637,804.5351840508469,2416.6924455825865,-1105.0000658631363,701.7537946260636,774.2871066462117,2514.9476840053967,-660.6451612903226,1026.4195458923707,841.4432153921447,2904.5028431914943,12.42904047887157,1280.0207464925047,33315.55689903073,121137.63120257751,-136348.7183727378,25156.412007290975,5768713.192445001,15626005.413431164,-15967734.957996521,0.015552520751953125,7,11,3,150,1
4,1001.3623769347465,1.152310848236084,4,0.8046097199548309,81,-113.29438114551093,0.01602084109695796,0.4105057824514917,1.5707963267948966,-1.5707963267948966,-5.940418846469082,195.67440207274205,762.9643991526905,-771.598940221322,1028.2933242436625,805.7059016787701,12,-1140.5239834949336,1935.6314987427563,501.54602254043226,-6601.87621985771,-493.5972997057665,339.1662360529771,0,-1320.375243971542,1539.7716602870064,1736.2539941261377,6732.6191342757265,0.0,975.361899137252,58528.12764981063,191669.33345905202,-251157.89916139984,51501.982961865564,9914851.7484207,42558064.25830519,-44996648.45289847,0.1758127212524414,7,11,151,232,1
3,142.07143449496667,0.9600093364715576,2,0.751067248332278,64,84.26984346541647,0.004193642844477691,0.6302269681154811,1.5707963267948966,-1.5707963267948966,2.3522910188079944,93.7676957135924,196.4633164354001,-196.79781697416638,293.1909559939058,106.70520137275409,14,-40.76614225646105,152.85345486558103,250.152323015447,-375.1054404531227,202.65889277221274,228.61900743337787,873.3194919539546,-126.53264148666587,262.74654815361436,220.2102682253912,950.1432999499514,0.0,601.8436695487372,16859.073250054385,34529.59053651102,-48314.497033665255,-113759.96689535992,3361518.787312767,8163372.8817812605,-10139036.276401643,0.04800057411193848,7,11,233,297,1
3,165.3820088675218,0.9995827674865723,1,0.6716906716556751,67,62.82506365138676,0.00867690534319577,0.24741650483103642,0.9098309873702818,-0.7853981633974371,1.9537015021670985,63.056619153705874,254.39216342258175,-196.52778059483182,288.5343705387138,111.08555261599052,33,40.79433882065878,184.69143321702197,379.2203972152738,-758.0980841065189,198.13801389458385,298.12986077264463,1237.221320904988,-379.2203972152738,298.3494629386712,271.008355680547,1442.8356010947891,0.0,846.6142225093647,23268.671006409084,84215.93312693851,-93197.0222663416,-49577.78034388137,4384263.26955564,12316065.286074309,-13503664.136289904,0.007997274398803711,7,11,298,365,1
3,119.04987562112089,0.5038352012634277,5,0.9510014686287185,31,-22.09081722761973,0.02717032218504005,1.8348884822062124,4.71238898038469,-4.71238898038469,-4.3448657047014425,226.64705233584087,588.8631595406949,-671.3492051894781,282.0610948471986,113.21660655575224,21,-21.651752256651136,56.188035209743305,0,-249.92128705496796,-451.2860056991785,399.01833391858713,0,-1266.85514075148,469.0549516534544,381.3516177912185,1273.173659452997,0.0,1329.9421151369907,24799.75630546053,58703.237016164276,-47025.65053210225,38299.46828672943,4523606.567977001,7859467.571079645,-10300613.775446394,0.02348184585571289,7,11,366,397,1
3,167.17451070351737,2.359588861465454,2,0.6905775110778624,81,101.51112062346873,0.025491956525460744,0.5909218237093496,3.141592653589793,-2.356194490192345,-1.6156813497663058,96.65960138896226,415.22640175591744,-592.6949727115096,193.78596440403004,115.44695751729449,42,-42.600614016886006,109.86569841594003,125.30409583843695,-403.51832729371773,159.59250493652985,239.75705920460777,626.3707774558704,-624.3196094191896,234.63813291590765,202.70467142702879,729.3565804711089,0.0,1327.3043609162912,16350.199037938026,51622.60599483529,-46825.266801980484,54898.44743153433,3135566.364242168,7777620.42286253,-11698027.236358503,0.007565975189208984,7,11,398,479,1
3,221.63176784518566,1.3522331714630127,6,0.5012167420583229,58,21.53310867215183,0.058060369518172596,1.0328687597358595,4.71238898038469,-4.71238898038469,-1.5117340554753067,120.7560910773724,590.4463614632838,-366.520948883822,180.68956337991588,111.08555261599052,16,95.79581978571008,207.96040433888658,745.5877699760022,-249.84685033507074,-220.32700843469615,575.3025554473655,530.3371582108424,-1739.2093394150106,459.3373383781178,464.29807885159306,1819.6772721977322,0.0,2792.812478048381,25139.459779612516,89011.02502609837,-74935.29832075941,94369.22728971184,4868996.101590067,13204220.678359095,-13415662.509409187,0.007437467575073242,7,11,480,538,1
3,242.4424398827048,1.2719154357910156,6,0.9306182710658717,81,-83.2807250297307,0.039896909183932586,1.953442464808573,5.497787143782138,-4.71238898038469,-13.828339730952724,225.05284211565422,688.5866760724438,-725.9155463382023,461.0201713473677,225.6213642366343,31,44.92595023879166,122.9945840213151,500.2300605265512,-249.4753308550186,-340.1001019277305,330.8960452462713,0,-1250.6124396207288,364.93675636061437,329.75769021530186,1273.6325596677152,0.0,956.7013303832922,23798.511292856667,60475.36989198329,-64117.92941068194,112380.00417067025,5017828.126950941,12800562.853022244,-15595743.513142115,0.023987770080566406,7,11,539,621,1
1,1102.40344905212,0.7599132061004639,0,0.8980089659172045,87,45.981794864988615,0.008329248030095592,0.2706755544535628,1.5707963267948966,-0.7853981633974483,0.07719411671106952,44.43096753929977,112.26140465957508,-196.24679246577927,1364.7650757991548,989.9681813068539,29,1300.7072509270101,2094.209011335999,8402.357311965034,0.0,570.7861164258926,725.4973326944342,2415.764495072315,-250.15978290042645,1580.5138042665833,2102.4980886535645,8449.48359103734,31.191605500152452,739.9391558246245,59345.118123207,203659.0937175712,-263914.0817435837,48315.721500733256,6670924.1236082725,30628297.998095162,-17464132.004246965,0.11173415184020996,7,11,622,708,1
4,1364.8505744243566,1.9200019836425781,4,0.8877704792629855,179,-128.04870084679425,0.024296973909269225,0.35440613057564047,1.9398458993929266,-1.5707963267948966,-5.970963478858142,124.39269829336173,734.9056612078422,-766.802509017924,1340.9266311392573,1211.6740485790722,64,-783.6749001267923,1072.4467111979015,62.4896305125149,-5114.244282527881,-305.35691005385377,497.1960109478647,875.2982142324777,-2127.7541105905525,942.0635303063057,1102.3737045064945,5445.767048454956,0.0,361.2723498291082,34223.18250702572,113684.70226221596,-156847.2948365536,-28595.243343403923,5168453.434365188,18187463.929220125,-28146461.376059443,0.13595890998840332,7,11,709,887,1
3,41.3851648071345,0.3755929470062256,3,0.9918711619210727,19,53.02656873391413,0.09570432502682036,0.0990189713295461,1.5707963267948966,-0.07065826037640546,20.248123157075824,91.69850189321694,392.8680570459834,-47.669038815648165,334.33416358141665,41.048751503547585,14,-271.07409040403434,165.41960110024345,0,-626.389486260454,13.187147079167453,57.39734275589079,250.5557945041816,0.0,273.6137028847353,171.21427243014907,674.6421233937717,0.0,607.8886684562875,25312.7041345155,53315.96605435799,-46870.23220958385,-96085.1255856636,5617631.789936239,12551116.252187705,-12336271.566758996,0.015375137329101562,7,11,888,908,1
3,281.9445036027977,0.9758670330047607,0,0.8618352498855005,43,34.77240551342892,0.08495007757343753,0.7302519377478837,3.141592653589793,-2.356194490192345,8.657810194948057,145.78176521655115,589.3196562206215,-589.4954203818612,597.9841655584657,242.98971171636055,25,709.4310332327212,1177.7871211638162,3877.1297709923665,-250.47350034337583,110.52336423387658,224.73903531383613,751.9368949444246,-250.18962689015478,801.5876934704977,1142.1934269127626,3885.1903405477337,0.0,987.1520475289508,45038.98000348949,103167.36927491661,-140814.61131493366,1225.3071665114908,5449599.527002872,15649903.81588806,-9791247.725651959,0.07195830345153809,7,11,909,953,1
3,226.89726983411524,1.0480170249938965,4,0.6834838705026631,62,31.19070966203333,-0.04692935089951765,1.1977743028565169,3.141592653589793,-4.71238898038469,12.178792286287065,320.315261155436,797.53346043526,-748.5576034888038,627.9765799690343,155.08062419270823,21,-301.2558055722895,552.3744482965939,625.2502906890074,-1973.9759036144578,-79.07483533396574,150.525645011206,250.48097939683487,-528.7659869519997,449.8540215936139,467.9319387712795,1973.9759036144578,0.0,963.6574504195522,22622.569604809898,49542.26086114041,-76727.70117050629,80932.75911822086,3772389.645769296,7924935.001933142,-11046626.371867435,0.031600236892700195,7,11,954,1017,1
3,433.13909386739965,1.2569289207458496,1,0.923121402912663,80,87.21903193728527,0.07181408793194138,1.2164264836084304,4.71238898038469,-4.71238898038469,-10.730630203192357,124.89467978260566,375.140060735154,-589.5657554059187,511.2645467362269,399.8399679871936,22,217.98610175623702,238.5862523709891,875.7420509455349,-119.41079003558718,588.2050345220352,730.5082738627817,2881.3916367980883,-250.2194780014914,669.3665660211306,731.188256809578,2892.2648514217344,0.0,848.3206745707273,25724.87923300176,72696.95945646205,-77968.4192003078,59633.09002107852,4448692.879976143,13296510.012414824,-13456923.925815398,0.024985790252685547,7,11,1018,1099,1
