type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,class,session,n_from,n_to, islegal
4,1033.3772767594055,0.7685565948486328,4,0.9765477069156869,80,-31.03603025784503,0.061234768078673486,0.39519683147300944,2.8475913518160096,-0.9425855970638395,1.256724115984321,239.92236858791514,765.1749018478557,-765.0608362413072,1122.7753519516832,1009.1422099981746,14,-1572.2930287873644,1049.5614769307185,0,-4009.3717289998804,-77.01159244581886,350.84310803309364,626.8200974385031,-625.7166726339659,1610.4690534558695,1051.746084981423,4058.0191253114995,0.0,281.3020441358016,36292.739898873035,125841.26606762304,-64380.49329629214,-39676.53847608858,5585931.574065416,11039812.342706628,-13851126.759004347,0.11193728446960449,7,200,5254,5333,0
3,935.8674652861165,0.6236405372619629,7,0.9811810380772352,62,-16.081178700219265,-0.0045436511603292136,0.27078504926809543,1.5707963267948966,-0.7853981633974483,-1.4728367591869487,35.07016881907094,98.27268453597956,-98.20822998332203,1022.1731216194426,918.2554110921427,20,1849.812286202308,1916.5425738418908,5878.229007633588,0.0,-92.66493957581113,187.44114645207483,375.93474948462847,-375.27324783775725,1884.1426507551985,1893.3428176938874,5878.229007633588,0.0,396.05791487509595,50132.008068704476,124074.89421286064,-109785.39707312593,-36704.5483092892,8522668.935900608,21505467.680107526,-25427729.656735152,0.03997969627380371,7,200,5334,5397,0
3,671.846449419005,1.0483994483947754,4,0.9685185982826036,118,-24.07782088627073,0.045746118283710654,1.0199559016058717,5.497787143782138,-3.887522570888539,3.886621374185286,295.63133732185116,830.0656412168282,-754.7630540896113,1402.1344935777597,650.6957814524388,42,-640.336442886201,608.7456770891216,0,-2624.3298870780322,-251.16761660764874,305.82390432982015,125.1097390007457,-1124.880386197032,710.1059578359409,657.5962331460989,2766.2865916063556,0.0,449.1845857897386,22728.708357741478,75194.64381347508,-72946.0549855157,46020.72039954888,4124351.842210154,9011611.171507822,-15840109.65205973,0.007994413375854492,7,200,5398,5517,0
1,438.7758339493062,0.4717421531677246,1,0.8858805370690115,60,70.40507882158167,0.028011585435470727,0.0677724413910752,1.666081101809387,-0.19149003619521604,1.6465197244256222,47.342685382502694,294.6159067192855,-80.50585440005092,916.9469394252637,388.7029714319148,14,289.59856768784124,413.22170155483445,1000.5794543014761,-500.28972715073803,757.4635671887131,360.2002342463451,1715.7541503323675,124.93830985076406,915.410643377554,337.6748200291238,1739.420842807564,176.73156754508602,444.25242945390704,31343.388748895937,65799.16576266114,-56142.856430185966,-49049.66387482996,6539416.138123836,15234776.344916817,-12680022.787560465,0.07995295524597168,7,200,5518,5577,0
4,582.8359164039342,0.23686623573303223,0,0.9914667646834646,23,6.802763166072772,0.017524577996852357,0.4179840379609959,1.5707963267948966,-0.7853981633974486,0.008221223600042911,59.38497738079212,196.3579208017507,-98.30787723687878,1107.0627805142758,577.8624403783309,5,3094.741094205312,3526.8576326324787,9880.132868175448,0.0,516.6440911877431,603.2151352623754,1876.030534351145,0.0,3164.551422978502,3552.054719637736,10056.654820303002,0.0,17716.32242187579,154724.81000188278,312010.3346181401,-393530.58318599017,-889819.1555537686,14042456.116128592,15801572.137422428,-47819173.78005196,0.0799398422241211,7,200,5578,5600,0
1,146.2335550363503,0.4217393398284912,6,0.7563441458007734,40,-47.96538657743644,-0.030276341842961026,0.3201979465107242,0.7853981633974483,-1.5707963267948966,-2.6764457695645776,44.82299105722678,98.2492367303102,-196.4633164354001,215.654394695408,110.60289327137876,25,222.65957963824212,657.732372963961,3344.4733274858463,0.0,-272.3326577996419,203.00199612493893,0,-751.5102577119479,469.25325479318707,610.2613851271649,3344.4733274858463,16.079790075892202,4637.166392926491,98214.85490635518,559275.0919132124,-152102.286458803,396968.5278759122,21363511.490906492,93524031.3815467,-88822725.16120677,0.005980014801025391,7,200,5601,5640,0
4,1253.3565112242015,0.38077878952026367,3,0.9887577083149703,44,27.129380886809166,-0.03541136331642928,0.46069369827270706,1.7253455297951652,-1.5795594816216036,0.09431018715967422,284.8586656591721,758.3455140507336,-778.6238199311384,1087.275932659585,1239.265911739688,12,-3518.2777291472007,3314.146727821618,0,-10255.022004889976,159.71341353134133,533.7035030499268,1751.118480302985,-625.1384624556592,3561.088084857658,3313.296895474876,10267.21585224734,0.0,1715.7196041971376,87407.16800990347,264780.01824998,-232596.0652527685,89267.74536466364,10529000.3373521,29671112.68899816,-23138328.88716241,0.015004158020019531,7,200,5641,5684,0
1,1289.768066007485,0.838512659072876,0,0.9666949960837569,94,-2.3246603674659347,-0.010710775562579773,0.15686384578031512,0.5553603672697913,-1.666081101809387,-0.761858103273558,46.37382923322559,138.7427037836458,-337.1518823345972,1078.2544908343398,1246.8123355180603,46,1654.2079143870158,1715.5386519851404,5877.878466217425,-249.96597038052386,62.58689922603868,243.3176398865985,998.5546528583758,-625.3808075386175,1708.470443954617,1679.2516889219667,5877.878466217425,25.015530691604837,1810.1719631932217,39409.433265711225,128791.89932734116,-93939.783090665,-6810.982472373323,6187572.207838267,21571511.91371,-17585766.452040028,0.014989614486694336,7,200,5685,5778,0
4,1190.5001589204844,0.4607350826263428,4,0.9944065917985122,54,-121.35159716180317,0.007393189898026043,0.432124626815979,1.5012214120436187,-1.4644802225138676,2.487408556912268,267.3350341296666,751.0008615463754,-753.7297782797211,1241.29485702038,1183.841205567706,11,-2684.147819278657,2348.7904539916276,20.85162316679095,-6879.394029761727,-571.7471004361666,466.71218661610015,125.07243178768451,-1628.6613100749723,2754.7731772005627,2382.2775250740083,6920.2081955348995,0.0,1169.7558825097221,64669.85977934126,194269.39086784565,-121948.8036314482,-48035.859830818736,9243772.962981746,23250402.379299965,-20151054.407769278,0.055953264236450195,7,200,5779,5832,0
1,1042.5447210582302,0.8714823722839355,0,0.9554899987962089,54,29.244920624043132,0.06936970570560493,0.8744685567515641,5.695182703632019,-1.8851711941276905,10.664704752232277,158.1656724773547,712.4165700738024,-745.5666764867613,1028.716762157817,996.1410542689223,12,2229.422800760861,3028.997050459197,8504.67175572519,-571.742639040349,582.4095292134842,639.6825370047984,2251.303772178321,-250.62316632308566,2405.2323533016465,3015.0378646237878,8683.047219148611,5.483696026069904,1729.288306434997,77476.54735824924,276951.7143963222,-185403.8569265671,-80149.51111630906,8813416.52556169,19420754.438748863,-37940915.79749177,0.00699615478515625,7,200,5833,5886,0
4,1297.327934787406,1.4961366653442383,4,0.8475244672351921,63,-9.280609024518373,-0.03876691695971247,0.5066710768753562,1.5707963267948966,-3.887522570888539,3.23901216698989,137.92177599849973,777.264394887077,-747.1037895702317,1092.750560266813,1099.5171667600284,32,-2023.688569772063,2696.5048071687797,625.3994572510661,-7879.563202624124,-798.1534273056402,951.6857309325715,0,-3252.077177705544,2567.478050323903,2501.455228703953,8071.775916738025,0.0,1532.7232793076187,66881.44039827592,185614.12160010202,-111360.236917316,55978.9796608575,7705458.660644323,18283415.48031486,-17272708.692061026,0.15990781784057617,7,200,5887,5949,0
1,1008.3796611643784,0.9524672031402588,7,0.9868157394707674,115,-12.963354444502102,0.01557528028146068,0.22726093069727177,0.7853981633974483,-0.5553603672697913,-0.28516142845020204,40.73101422237962,98.44301641605865,-98.41948726750235,1215.7997518293848,995.084920999208,54,1077.9371830511636,1414.3209903155596,5871.9256523293225,41.663064208518755,-13.422014531804406,122.16631722013915,375.2396743506397,-375.21729536305355,1092.1902160964773,1408.5234250310918,5871.9256523293225,58.9204704537083,182.77296219638555,38410.29758197667,156427.40005160865,-92343.34157942291,-2705.9219588074147,6224303.818797291,19532291.239086155,-25165863.942824464,0.0719597339630127,7,200,5950,6064,0
4,1180.1197115302507,1.3122458457946777,3,0.9266643553269018,104,88.84536023795656,0.018560403827452148,0.4063013130247291,1.9871449175943148,-1.885171194127645,1.8120896184496187,240.42118660895437,764.6276969120885,-778.5636859641858,1145.5347342242342,1093.5748716937492,46,-1308.8389257930783,1668.8445542948907,0,-6753.7099236641225,89.0574430825816,302.33002629425005,750.4793487012794,-501.26130863459815,1414.8957095642181,1609.3635859924202,6764.1242859391605,0.0,463.5663356197334,46523.23356177452,221466.23330880963,-109420.62926313533,32476.170040937475,8074924.323962814,20277249.830829386,-31770162.23619661,0,7,200,6065,6168,0
1,873.3372532621489,1.0153999328613281,1,0.7428723323326514,108,64.44729820372967,0.005524174694372137,0.10242679100470033,1.5707963267948966,-0.7853981633974483,-1.5648035182030935,30.838094920867885,196.47503404589932,-98.4312504356701,1765.1675223664145,648.778082243844,30,436.23783276692615,512.4669677791086,2001.0395682380654,0.0,616.1842889898194,734.4511709280189,2000.9401288065517,-1127.265386567922,1009.8866557735699,586.2996896472217,2578.2804690268445,17.867338027749025,851.0464784772555,27222.958784278173,84025.40800689471,-114839.80188807307,10694.084983099227,5571280.527060734,27162490.403704233,-19993207.76467072,0.015990257263183594,7,201,3,110,0
4,1144.8476601789996,0.6236565113067627,3,0.9926999466067037,54,121.51692243536331,0.04441127167613711,1.4275364877888754,5.695182703632019,-4.71238898038469,15.337095100905731,267.03490983683054,775.5470956777295,-769.3435477909609,1024.180400850187,1136.4902111325025,25,-2616.2076725019638,1829.5486648478052,0,-5627.755978293279,210.64982947970276,361.5626118030196,1125.5511956586558,-250.36136811317377,2638.630952483869,1844.3824159039586,5739.207510211177,0.0,815.6942964597366,48652.00372769377,94596.9188523804,-130698.3874228286,24218.132408369896,8767557.733595088,28178231.826191567,-25763861.63916389,0.18389654159545898,7,201,111,165,0
1,1258.6491851444985,1.7999768257141113,7,0.9255954826413787,101,-74.90084495658897,-0.03373453308823416,0.25540971047636013,0.7853981633974483,-1.5707963267948966,-3.2238374603357083,41.792380477025056,98.29027773625454,-196.4633164354001,1013.2497854077253,1165.0,36,1418.5493218565489,2632.826517686991,10866.813390604759,0.0,-247.51809308350937,284.68847676519795,571.9375468739347,-1123.440849974703,1552.127330081523,2582.74274753008,10881.853969969963,3.678378333343565,1767.431859846739,77917.40220168454,426529.82558810094,-281645.1280459475,132786.1404238255,13567589.51180895,75105888.41182958,-88573163.58214116,0.33580875396728516,7,201,166,266,0
4,1313.8315072063015,3.056222915649414,4,0.4811911401928248,148,77.3958638242411,0.00612881730881633,0.1922266300178349,3.141592653589793,-0.7853981633974483,1.0184047275692427,51.42815727902147,392.7860802254235,-196.45160022247492,1319.4315334299351,632.2040809738577,42,-532.5681071015149,859.0841619731854,250.64563164814152,-2877.6098317623196,-32.660101147935144,1008.520079227259,2376.5888106882976,-2752.0038174768865,1107.416284003906,894.7910833235117,2952.0794712840857,0.0,690.6568605794338,31694.223972751293,93842.81969375891,-78689.30933326902,45427.90366571472,5596453.6095837755,23427964.333709296,-16818698.40402766,0,7,201,267,414,0
1,720.4336615700616,1.192298412322998,0,0.8540180603235843,74,73.04600979936853,-0.0029668708492351617,0.597836438373596,3.141592653589793,-1.5707963267948966,2.8990209561467677,88.19550234013721,392.9617867506347,-196.45160022247492,1333.8044416291114,615.2633582458816,30,1028.6362812835018,1746.340315403694,5878.579590863004,-375.2620560078733,28.84031825885005,117.9277454045612,250.62316632308566,-375.9459814759486,1205.778108975353,1630.2802494742837,5878.579590863004,15.009783923446346,1566.3976180883842,39755.92103127122,109937.22101300232,-94622.45806286219,4374.788935091034,5903533.725229732,15661591.011114126,-25494553.833077207,0.007981538772583008,7,201,415,488,0
4,2267.9845447688604,3.463979721069336,3,0.5736087664347252,206,148.27288405864104,0.01103248022940988,0.5699763387780598,4.71238898038469,-4.71238898038469,1.284837106651065,162.86894670355105,775.0509141974331,-774.9231082057914,1040.311891098768,1300.935817017888,63,-778.9822996590442,1887.1924067819532,1626.2325747860061,-8379.3531919969,121.89981404903635,787.6809729560767,4002.437168247152,-1375.71470316367,1371.1409545799454,1706.254768883435,8491.534069926902,0.0,466.24633324515827,45356.35215092971,180985.5713446799,-173448.75282429144,4286.100852397754,7230004.340832951,33714526.26163409,-32452457.792080548,0.12790632247924805,7,201,489,694,0
1,1633.996685513433,2.415621757507324,0,0.9348069390452335,218,96.58297095362083,0.0012728069066699874,0.40526877710752485,1.5707963267948966,-1.5707963267948966,-0.7348441817024208,60.762923416459365,196.48089337531735,-196.8625008713402,1091.9497126608157,1527.4714399948693,72,849.0682858188966,1060.5884169574,5253.042135082749,0.0,195.21410163980283,241.0112901804159,1627.154640405849,-250.152323015447,930.5810030034315,1036.8186743492251,5266.425703614767,2.8425494885611604,543.3714756004276,30892.63150380269,126763.32906202327,-125993.94484079097,-39670.751169924995,5274565.082768557,21347785.580144837,-31608254.172917992,0.0639643669128418,7,201,695,912,0
4,953.7021827625852,0.7525677680969238,4,0.9924364140845934,84,-196.8369347983473,0.01056471365664519,0.578781613370961,2.748893571891069,-3.887522570888539,-10.363991356043906,144.84564219141112,738.2624078454351,-720.9653965668423,1149.64385153896,946.4887743655495,8,-1327.0688000611171,1014.1836624009065,0,-3257.9064917993605,-454.4313267566592,295.34756381493787,0,-1252.8163923653633,1413.026691823341,1042.1488789740229,3489.9426305771653,0.0,510.33238084612145,40844.0493297326,148382.95134522705,-147213.68199398727,59451.995711675285,6914721.615105592,20919544.146427184,-18309556.70062692,0.11193585395812988,7,201,913,996,0
3,274.8424393970851,0.7115902900695801,7,0.925411263302455,54,-32.2095423852003,-0.0036605201211899942,0.6010569282980502,3.141592653589793,-2.356194490192345,8.284488151987896,82.9286657803159,392.1665069441156,-196.8683833341643,195.48066578073508,254.34228905158497,7,488.17809091193936,465.4362734440792,1498.3224577280305,-124.83047619047619,-315.48155384217426,325.0222158133649,0,-1375.7557251908397,623.166764233843,519.4946699849042,1945.6124050773183,0.0,767.0551960150988,30365.098156108987,77972.50860847867,-130011.6308377111,63245.42137147085,5708294.363845993,26010755.203521725,-13494435.76185917,0.0080108642578125,7,201,997,1052,0
3,832.6184574782542,1.296236515045166,1,0.9204696571551194,96,69.62897333153954,0.03785293841960341,1.1367709113991,5.695182703632019,-4.71238898038469,-1.4088947825402087,188.85342431371942,745.5889083175249,-753.7073471810281,948.7003852331464,766.400026096033,26,674.9004115520692,733.6821778721159,2501.5978290042644,-499.29218498898877,732.1324462650686,854.0532779210316,3251.7862595419847,-250.14486357536902,1077.5674727642318,1046.1749043257732,4102.558469389017,0.0,1372.7692626773312,34707.42905099118,105293.67570075823,-90463.32009357522,-100377.23873144806,4673632.638906154,9989061.510444405,-14363809.67692567,0.07194328308105469,7,201,1053,1150,0
3,741.4758887591975,2.1437785625457764,5,0.8535013786502165,143,-126.72540926446001,-0.0023728437334486316,0.5806278454290329,3.141592653589793,-4.71238898038469,0.07266900892333521,113.22054148595167,712.1192342766096,-629.7635286116523,1357.3343746086969,632.8506932918696,100,-51.16741719873812,115.79765132487867,0,-555.8019718011237,-545.6472224753852,659.6028358026354,375.9572141384565,-2251.57233604724,637.8037052919432,583.5590863332446,2265.428296587058,0.0,926.4659040417222,23885.926373976316,53106.1149223953,-59965.87740638254,35545.900044479255,4941788.551737417,13229346.042233966,-13274552.752106776,0.03997683525085449,7,201,1151,1295,0
3,392.7991549270677,0.8245141506195068,0,0.30824528368398224,55,10.637595085341744,0.14878901228221908,0.9139590969871282,5.695182703632019,-1.5795594816216036,3.4867389242226743,208.65353177363073,768.1745760148546,-735.1905423384392,1747.8084286150442,121.07848694132248,6,256.60212884027266,1047.3261618498198,2126.6752565020283,-2001.218584123576,96.32647342029709,418.22366212914966,877.0238671326582,-875.5331305540645,872.7427324884469,748.2103111026752,2184.752155278658,0.0,835.6637595187153,34144.211880190895,117637.40375027279,-75163.17088024285,-59096.74863772317,5527217.58772221,14727164.616842268,-10709930.128981331,0.07196259498596191,7,201,1296,1352,0
3,523.610106318842,1.544111728668213,4,0.9944358262906131,35,19.105744609361683,-0.04711398294118949,0.8788338544427483,2.748893571891069,-3.887522570888539,14.712037222398115,305.2323418316387,867.5238961704698,-774.8660536591791,1357.7694454585237,520.6966487312934,17,-1801.1863083700628,1028.095196799167,0,-3288.1925148271866,-146.71421978235173,224.6222792268827,0,-714.7270124735874,1816.2369119897899,1035.65396222434,3364.5351839867476,0.0,2872.7940983934163,43924.00845769269,98178.33332789935,-97638.10315925935,-284550.72809238115,6853075.937846901,14424835.607245373,-14884567.33421866,0.05598330497741699,7,201,1353,1389,0
1,501.38507089009966,0.3997688293457031,0,0.9135501191108245,44,25.46587756074787,0.0060150434472818785,0.1814412963684466,0.7853981633974483,-0.5553603672697913,3.34857462515085,41.83484016030314,196.4340285229917,-98.24630654132332,1345.8507411144647,458.0403912320397,19,1249.8339213801316,1362.2552535750278,4001.7893481446145,0.0,221.17331475343542,209.37028144480968,625.4927225005965,19.619445886716903,1389.5729278593126,1250.9137775723577,4001.7893481446145,43.870414683577636,1360.7412494309203,43604.600904750834,127075.86581763411,-82518.33078094301,-182005.1979186133,6447142.857262228,13470740.922579192,-23708734.095864333,0.0739595890045166,7,201,1390,1433,0
4,612.6091723075164,0.5437009334564209,4,0.994119245415693,34,4.488277336421814,0.08014853920164579,0.2740860702620946,1.5707963267948966,-0.5967607822549427,0.541152055087164,331.8038874239536,774.7736710627715,-877.8090881587412,1221.5237715905155,609.0065681090804,9,-2235.721425050482,1391.0260450742658,0,-4502.607544356642,-131.58378577506335,222.71462116287782,285.9102931152011,-625.3994572510661,2249.535715233052,1391.8344262518021,4545.828035499086,0.0,3056.602847384098,59427.98484788509,185498.44662715125,-77141.12917840054,-6238.924761152488,10888311.42470389,18196777.688644227,-27955081.43838838,0.07895374298095703,7,201,1434,1467,0
1,874.4022566321241,0.33580636978149414,0,0.9957932178376933,39,3.2978332516855815,-0.0019065959968206433,0.26160268313543117,1.5707963267948966,-1.5707963267948966,4.001237600913379,37.003074659443854,196.4633164354001,-73.54949517088085,1491.7657529044102,870.7238368162433,15,2769.9603118786376,2646.730805322367,9129.743030086174,125.07243178768451,348.6640488881397,461.6226212799615,1875.9745952231863,-25.015530691604837,2800.724571254234,2676.9098552831483,9320.487566502616,25.015530691604837,1297.9624239757798,90487.04221353798,258106.21972762476,-194585.07901456938,41509.78052212063,8037454.793638763,18592226.52091054,-20950768.25838404,0.15992212295532227,7,201,1468,1506,0
4,1184.5416678259105,1.9358985424041748,4,0.7643671698430685,202,-26.336389561405547,0.005413656588883355,0.3015201862121027,1.5214474368324264,-1.5707963267948966,1.260532777518172,133.62686677749554,762.6199480261712,-736.7684387434654,1527.0247266539297,905.4247621972794,42,-555.2649125687143,738.2464368585507,7.816007304846915,-3252.2711520682356,-86.73075319378268,444.9719362342097,875.5331305540645,-1250.575151316378,733.7452393262158,719.8977430153036,3290.534481915013,0.0,812.9795143309069,32084.823720746725,222579.35307154187,-104733.66162545518,89064.52180333476,6836415.031817915,35038275.99920624,-36386172.45681616,0.1359241008758545,7,201,1507,1708,0
1,882.9564802463285,0.376784086227417,0,0.9927159225518842,47,19.230788924291215,0.03647185709525403,0.09789499736589928,1.5707963267948966,-0.24756597941893171,-0.5216597370810571,39.874503992292844,115.97215141619806,-158.2564255747069,1474.632285005347,876.5249568608986,10,2256.3200334675607,2322.8741014463376,7004.056180110332,124.81561718842995,566.760530706861,443.6397123044714,1628.9532458996803,58.91207371200629,2342.4979581650086,2348.232530266785,7114.851670517822,58.91207371200629,339.7982595367485,63072.2063297346,219961.14677639861,-95239.18623305681,31647.507741818532,7766695.977761813,17983647.940695483,-21757880.16143181,0.09692931175231934,7,201,1709,1755,0
4,1363.375015929405,0.8954992294311523,4,0.959586844302422,87,-100.5260244866985,0.020934004866919174,0.10198033835260971,0.7853981633974485,-0.2400049593391554,3.119556059409439,119.82401148879288,773.4566574861707,-780.7657721271154,1330.035122728611,1308.276729136462,13,-1873.1253275669224,888.9710955113061,8.338012937495279,-3626.992366412214,-185.36911140367855,476.7739148315387,1000.5794543014761,-875.3504069646104,1958.1169960987322,848.2614397417774,3680.506504997045,0.0,532.8322139831968,36483.1117340237,92468.60449188059,-95333.04420692989,-45171.55836796028,6462970.746758797,11948063.972388823,-13470961.746706067,0.1279280185699463,7,201,1756,1842,0
1,1209.47279831795,0.6886026859283447,0,0.9928652014725549,73,20.153740409069584,0.008710337754331684,0.19361404707475638,0.7853981633974483,-0.7853981633974483,2.3459039497945815,39.16778026454935,138.4903013819637,-138.47378248512373,1153.5117220094608,1200.8434535775261,30,2011.9316579014887,2036.9004847956564,6389.554453671068,0.0,416.08405251543314,419.69495498127066,1500.7796761785492,-41.658512360577255,2067.3476301071396,2066.5686143294747,6511.224830767092,17.8674902553835,806.9224769282933,48285.189152196996,155550.2238257038,-170089.3001826854,51845.51071595335,7049475.050012034,20118443.450158227,-20542655.9291887,0.08796501159667969,7,201,1843,1915,0
4,1274.8238595942503,2.903320074081421,4,0.9079698431732252,131,-169.09231308195945,-0.04074410535409042,1.1415743903337419,3.042894873664853,-4.71238898038469,-5.352884972640557,310.29676011954837,765.2890014723596,-778.3039814155145,1226.0060596375383,1157.501619869277,40,-1049.6999340663408,1303.6222968706766,285.55991285403053,-4252.462680781273,-329.26857731609084,312.8270256989395,0,-1111.839677658785,1207.8880224782351,1242.8836919392095,4368.5922327229955,0.0,421.9288756732181,32153.271423338858,114449.65587564486,-94668.71937530587,-26888.46960187456,5279108.677964814,14137678.01639385,-18084138.155925445,0,7,201,1916,2046,0
3,948.245157287498,2.415605068206787,7,0.41921495719869145,135,40.992600315574144,0.018563427112919077,0.7097076131361314,5.695182703632019,-3.887522570888539,3.054580072302448,171.40855814244708,756.9914062344417,-758.6169171574622,723.437932168881,397.51855302614496,79,352.3113823209456,1073.2578076987145,2621.3619832743075,-1878.270838309052,-84.79189649887962,142.85575455144254,0,-501.17146612498505,869.725387646878,733.3831366594197,2633.2234102922157,0.0,790.5476816983183,29305.826503739565,90102.72982399352,-112095.35963081563,-64884.19722790902,5620524.079905807,15694755.370104453,-18085515.196388487,0.01598954200744629,7,201,2047,2183,0
1,5909.268021048415,4.776228904724121,0,0.13304627189932358,474,192.726669956823,0.00044999829961912325,0.45240728107492106,5.176036589385496,-4.71238898038469,2.520337732447803,90.30990155371951,771.6924733352635,-768.7100660047905,1295.7595039060009,786.2060798543853,111,163.09642385936505,1997.0427624241256,4993.219047619048,-8386.605228602124,126.92190439761023,1014.3014737254833,2126.2313403906364,-4751.477223944669,1553.4486998780699,1623.7212807064188,9348.687715403395,5.685010362125449,699.2721948785704,44069.849621046626,173751.0063184833,-246924.4356971023,-16691.771722854908,6504919.903445361,31264068.782727104,-24116504.148891095,0.07194185256958008,7,201,2184,2657,0
4,1335.2222880546276,2.423600435256958,4,0.9229362401423775,119,-80.28072191057272,0.06414804779610547,0.6332935814721956,5.961434752782944,-1.885171194127645,2.4353409937555295,143.24673678427436,745.6333759568353,-764.4993182965296,1018.6565727337938,1232.3250382914405,19,-1255.397763359361,1235.7224324791598,0,-4252.589491262599,-315.2838768288421,552.5104146805527,1248.4905491888674,-1375.9198377669093,1399.0099555753573,1243.2618409563725,4368.722506243385,0.0,638.2533808403291,36830.68410506831,99449.37090259757,-107132.66327288347,-54075.845379109734,6766717.230631475,21410999.693879057,-21071757.632849693,0.008010625839233398,7,201,2658,2776,0
1,1226.8745463071793,0.7365894317626953,0,0.9652748012389082,91,-6.966097824851594,0.028220341859195742,0.22147619911775443,0.7853981633974483,-0.5553603672697913,0.03843086044931608,51.447580656724384,196.49261308264664,-196.45160022247492,1072.979841649618,1184.2710838317382,21,1607.9611593879524,1709.8544171529759,5756.593388232486,62.5222329880003,223.8938514094752,560.7194518358461,1501.7200143215182,-623.9852420482608,1682.0199719930392,1743.6124187504342,5949.246207617886,62.5222329880003,602.4445946302329,40156.71571533106,109202.07973549963,-118423.20294788676,17842.33826266048,6599258.083493374,16254805.954531765,-19537388.92204467,0.00799417495727539,7,201,2777,2867,0
4,1427.4363045606608,4.271533489227295,4,0.7850117889867457,157,162.07914575121927,0.01387187906127307,0.9340674584639668,5.695182703632019,-4.71238898038469,4.733373380867122,210.1681517875061,773.7870560757759,-780.5987841128742,1003.8005055080179,1120.5543271077936,73,-888.6484194042719,2048.1341350709,250.33148313936138,-8738.133333333333,-47.93388620185174,413.0473920311045,375.97968147727613,-1876.1983717531984,1129.0200357224803,1968.9034122357712,8738.133333333333,0.0,1021.9284528176426,46523.35138139942,219087.5480003516,-143053.50139656282,-83636.2885374231,5638021.882349734,20199338.398900934,-16121758.034544474,0.12794041633605957,7,201,2868,3024,0
1,1606.7326640539206,1.0474114418029785,0,0.8496568522877934,88,11.025356762023973,0.004668029836814802,0.23456500279546338,1.197613431941976,-1.5707963267948966,-0.40938470239231406,41.87920126272314,196.4867530542227,-196.47503404589932,1168.334598274075,1365.171417808035,26,1911.4178935241805,1602.7681011437298,5013.062419697015,-1373.053508719719,320.5870633739411,928.4690705606812,2631.228797610157,-2621.283971192191,2273.995609849433,1408.415968747605,5138.38898018944,9.309588579080915,3114.715907689343,56695.43108767552,173381.6714327469,-187685.9323645089,-398344.0167457467,8328253.46425858,18193106.04015395,-45250008.81072204,0.03198361396789551,7,201,3025,3112,0
4,1001.8653059842624,1.6160669326782227,5,0.7025113118244587,140,-64.98893650786236,0.029145701850207154,0.8228701212281622,4.71238898038469,-4.71238898038469,2.7364408551122965,188.20491280949207,755.3258061430631,-755.4384572700047,1595.8515962744357,703.8217103784168,40,-398.7975259426799,604.8252847282131,878.0205149675529,-1875.6390304981664,-483.62524403811705,605.9122075930767,250.15978290042645,-2126.2947456312995,890.8614850460192,571.3811330886955,2295.9561752308127,0.0,424.89733002048735,25778.286391296733,88150.18411100938,-66048.09315394014,8263.252939182501,5194242.520485874,15579341.98257787,-13518528.952107156,0.30382442474365234,7,201,3113,3252,0
3,397.86310279459525,0.5606606006622314,3,0.990752760018155,36,91.59750825011199,-9.792921896173591e-05,0.27770635973061464,1.5707963267948966,-1.5707963267948966,5.63585993832724,74.56420995812985,392.9852261652933,-196.79781697416638,955.6578433994886,394.18396720313217,14,-1358.4981214902873,1120.1118821212572,0,-3256.0582825749434,176.03170874871992,237.15779375666307,625.7353423840071,-125.28538144453074,1380.0330491646612,1131.9488890855507,3313.4444182126244,0.0,1218.2122347357501,35970.41120267532,63850.13582185225,-94448.71856812034,93178.46171607131,5385953.171611275,11978106.56419574,-13570609.582270795,0.00799417495727539,7,201,3253,3290,0
1,830.9541576806247,0.7675571441650391,0,0.7163718974620322,92,28.085813946886997,0.03634497071720508,0.6390652821003672,4.71238898038469,-2.3147939335783865,4.014539581636164,160.73166827160037,726.4556620720848,-747.0368267854714,1359.8904685421317,595.2722066416338,50,806.8903465820496,1754.6133930177946,7003.638488833229,-625.3994572510661,26.871396479049675,539.8373470014169,1750.9096222083072,-1002.3429322499701,1126.1896320131468,1655.3047720221546,7219.185313275164,31.26787484810759,745.320005421268,48044.521470936495,204257.26642577973,-171470.89782005362,-9248.886262345417,6396408.2901302045,16495588.667680277,-26095139.224548873,0.11192131042480469,7,201,3291,3382,0
4,1009.4357085976889,1.280261754989624,3,0.8331411014637523,126,134.18471563675743,0.030158610537025187,0.24464124305832038,3.141592653589793,-1.1071487177940904,0.07895560248764853,102.29664650121386,755.2582315920707,-774.4154158776042,1133.5401953718742,841.0023781179218,45,-829.7393136834236,543.6582018386976,0,-2121.9286373240484,70.7412501990172,581.1462186877886,1625.9416132398985,-1125.8533210056967,999.8703899692223,567.5612020201733,2121.9286373240484,0.0,227.03122556074976,26861.740988621135,72490.81444311111,-56094.64006742502,27044.299676028575,5487806.33126115,12534868.549970768,-13448866.133572547,0.15189814567565918,7,201,3383,3508,0
