record timestamp,client timestamp,button,state,x,y
1.4724452495574951,1.4724452495574951,Left,Pressed,1419.0,0.0
1.4881627559661863,1.4881627559661863,NoButton,Drag,1420.0,0.0
1.553128004074097,1.553128004074097,Left,Released,1420.0,0.0
1.7443466186523438,1.7443466186523438,NoButton,Move,1420.0,0.0
1.7526295185089111,1.7526295185089111,NoButton,Move,1420.0,1.0
1.760650873184204,1.760650873184204,NoButton,Move,1419.0,4.0
1.7686643600463867,1.7686643600463867,NoButton,Move,1417.0,8.0
1.7766609191894531,1.7766609191894531,NoButton,Move,1414.0,15.0
1.7848899364471436,1.7848899364471436,NoButton,Move,1410.0,25.0
1.7929272651672363,1.7929272651672363,NoButton,Move,1406.0,37.0
1.8009626865386963,1.8009626865386963,NoButton,Move,1399.0,50.0
1.809013843536377,1.809013843536377,NoButton,Move,1393.0,62.0
1.817018747329712,1.817018747329712,NoButton,Move,1387.0,75.0
1.8250362873077397,1.8250362873077397,NoButton,Move,1380.0,90.0
1.8330357074737549,1.8330357074737549,NoButton,Move,1374.0,102.0
1.8409855365753172,1.8409855365753172,NoButton,Move,1368.0,118.0
1.848982572555542,1.848982572555542,NoButton,Move,1361.0,133.0
1.856978178024292,1.856978178024292,NoButton,Move,1355.0,148.0
1.864973783493042,1.864973783493042,NoButton,Move,1348.0,160.0
1.8730051517486568,1.8730051517486568,NoButton,Move,1342.0,176.0
1.8809969425201416,1.8809969425201416,NoButton,Move,1335.0,188.0
1.8889551162719729,1.8889551162719729,NoButton,Move,1332.0,198.0
1.896936655044556,1.896936655044556,NoButton,Move,1328.0,205.0
1.9049780368804927,1.9049780368804927,NoButton,Move,1327.0,211.0
1.9123106002807615,1.9123106002807615,NoButton,Move,1327.0,216.0
1.9211421012878416,1.9211421012878416,NoButton,Move,1325.0,219.0
1.929190158843994,1.929190158843994,NoButton,Move,1325.0,222.0
1.9361991882324217,1.9361991882324217,NoButton,Move,1325.0,224.0
1.94423246383667,1.94423246383667,NoButton,Move,1325.0,225.0
1.9522664546966555,1.9522664546966555,NoButton,Move,1324.0,227.0
1.96024751663208,1.96024751663208,NoButton,Move,1324.0,229.0
1.968324899673462,1.968324899673462,NoButton,Move,1324.0,232.0
1.9763960838317869,1.9763960838317869,NoButton,Move,1324.0,235.0
1.985145568847656,1.985145568847656,NoButton,Move,1324.0,236.0
1.992191791534424,1.992191791534424,NoButton,Move,1324.0,238.0
2.000241756439209,2.000241756439209,NoButton,Move,1324.0,241.0
2.008789300918579,2.008789300918579,NoButton,Move,1324.0,244.0
2.016784429550171,2.016784429550171,NoButton,Move,1324.0,247.0
2.025036096572876,2.025036096572876,NoButton,Move,1324.0,249.0
2.0330359935760502,2.0330359935760502,NoButton,Move,1324.0,254.0
2.0410716533660893,2.0410716533660893,NoButton,Move,1324.0,257.0
2.049086332321167,2.049086332321167,NoButton,Move,1324.0,261.0
2.05680513381958,2.05680513381958,NoButton,Move,1324.0,266.0
2.0650675296783447,2.0650675296783447,NoButton,Move,1324.0,270.0
2.073098659515381,2.073098659515381,NoButton,Move,1326.0,277.0
2.080113887786865,2.080113887786865,NoButton,Move,1328.0,283.0
2.088162899017334,2.088162899017334,NoButton,Move,1329.0,290.0
2.096214056015014,2.096214056015014,NoButton,Move,1333.0,300.0
2.104254007339477,2.104254007339477,NoButton,Move,1337.0,309.0
2.11271333694458,2.11271333694458,NoButton,Move,1341.0,319.0
2.1209549903869633,2.1209549903869633,NoButton,Move,1345.0,328.0
2.128856897354126,2.128856897354126,NoButton,Move,1349.0,338.0
2.1369156837463383,2.1369156837463383,NoButton,Move,1354.0,345.0
2.144964694976806,2.144964694976806,NoButton,Move,1360.0,355.0
2.1529855728149414,2.1529855728149414,NoButton,Move,1366.0,363.0
2.1610114574432373,2.1610114574432373,NoButton,Move,1371.0,370.0
2.169037103652954,2.169037103652954,NoButton,Move,1379.0,378.0
2.1770370006561284,2.1770370006561284,NoButton,Move,1387.0,388.0
2.1851119995117188,2.1851119995117188,NoButton,Move,1395.0,396.0
2.1921854019165044,2.1921854019165044,NoButton,Move,1405.0,406.0
2.200245857238769,2.200245857238769,NoButton,Move,1416.0,417.0
2.2082595825195312,2.2082595825195312,NoButton,Move,1426.0,425.0
2.2163305282592773,2.2163305282592773,NoButton,Move,1436.0,435.0
2.2243449687957764,2.2243449687957764,NoButton,Move,1446.0,443.0
2.232984066009521,2.232984066009521,NoButton,Move,1454.0,449.0
2.240983247756958,2.240983247756958,NoButton,Move,1464.0,457.0
2.248866081237793,2.248866081237793,NoButton,Move,1474.0,463.0
2.2568461894989014,2.2568461894989014,NoButton,Move,1487.0,472.0
2.2649571895599365,2.2649571895599365,NoButton,Move,1497.0,480.0
2.272987604141236,2.272987604141236,NoButton,Move,1507.0,486.0
2.2802984714508057,2.2802984714508057,NoButton,Move,1517.0,494.0
2.289039134979248,2.289039134979248,NoButton,Move,1527.0,500.0
2.296600341796875,2.296600341796875,NoButton,Move,1537.0,506.0
2.3049941062927246,2.3049941062927246,NoButton,Move,1547.0,512.0
2.3130335807800293,2.3130335807800293,NoButton,Move,1557.0,520.0
2.321054458618164,2.321054458618164,NoButton,Move,1567.0,528.0
2.329075574874878,2.329075574874878,NoButton,Move,1580.0,534.0
2.3369245529174805,2.3369245529174805,NoButton,Move,1592.0,541.0
2.344931125640869,2.344931125640869,NoButton,Move,1605.0,547.0
2.353015422821045,2.353015422821045,NoButton,Move,1615.0,553.0
2.360980033874512,2.360980033874512,NoButton,Move,1627.0,559.0
2.36897873878479,2.36897873878479,NoButton,Move,1640.0,563.0
2.3770215511322017,2.3770215511322017,NoButton,Move,1649.0,569.0
2.3850252628326416,2.3850252628326416,NoButton,Move,1662.0,573.0
2.393028259277344,2.393028259277344,NoButton,Move,1672.0,579.0
2.4010279178619385,2.4010279178619385,NoButton,Move,1684.0,583.0
2.408634185791016,2.408634185791016,NoButton,Move,1694.0,587.0
2.4165916442871094,2.4165916442871094,NoButton,Move,1703.0,591.0
2.424622774124145,2.424622774124145,NoButton,Move,1713.0,595.0
2.4326372146606445,2.4326372146606445,NoButton,Move,1722.0,599.0
2.440835952758789,2.440835952758789,NoButton,Move,1729.0,602.0
2.448598623275757,2.448598623275757,NoButton,Move,1736.0,604.0
2.456608295440674,2.456608295440674,NoButton,Move,1741.0,607.0
2.4642179012298584,2.4642179012298584,NoButton,Move,1745.0,610.0
2.4722278118133545,2.4722278118133545,NoButton,Move,1750.0,613.0
2.4802074432373047,2.4802074432373047,NoButton,Move,1755.0,616.0
2.4882192611694336,2.4882192611694336,NoButton,Move,1760.0,620.0
2.496254205703736,2.496254205703736,NoButton,Move,1765.0,623.0
2.5042526721954346,2.5042526721954346,NoButton,Move,1769.0,626.0
2.5126912593841557,2.5126912593841557,NoButton,Move,1774.0,629.0
2.5206878185272217,2.5206878185272217,NoButton,Move,1777.0,632.0
2.528724193572998,2.528724193572998,NoButton,Move,1779.0,635.0
2.53667950630188,2.53667950630188,NoButton,Move,1780.0,636.0
2.544673442840576,2.544673442840576,NoButton,Move,1781.0,638.0
2.5536701679229736,2.5536701679229736,NoButton,Move,1782.0,640.0
2.5606648921966557,2.5606648921966557,NoButton,Move,1784.0,643.0
2.5706593990325928,2.5706593990325928,NoButton,Move,1785.0,646.0
2.578654527664185,2.578654527664185,NoButton,Move,1787.0,649.0
2.586653709411621,2.586653709411621,NoButton,Move,1788.0,650.0
2.594646453857422,2.594646453857422,NoButton,Move,1789.0,653.0
2.603643655776977,2.603643655776977,NoButton,Move,1790.0,654.0
2.61163592338562,2.61163592338562,NoButton,Move,1792.0,655.0
2.621631622314453,2.621631622314453,NoButton,Move,1792.0,656.0
2.6286251544952397,2.6286251544952397,NoButton,Move,1793.0,658.0
2.637620210647583,2.637620210647583,NoButton,Move,1793.0,660.0
2.644617795944214,2.644617795944214,NoButton,Move,1794.0,661.0
2.6556100845336914,2.6556100845336914,NoButton,Move,1795.0,664.0
2.662606239318848,2.662606239318848,NoButton,Move,1797.0,667.0
2.6716034412384038,2.6716034412384038,NoButton,Move,1797.0,670.0
2.679596424102783,2.679596424102783,NoButton,Move,1798.0,674.0
2.6885902881622314,2.6885902881622314,NoButton,Move,1801.0,682.0
2.696585178375244,2.696585178375244,NoButton,Move,1803.0,687.0
2.7055811882019043,2.7055811882019043,NoButton,Move,1804.0,691.0
2.713576316833496,2.713576316833496,NoButton,Move,1806.0,694.0
2.722571849822998,2.722571849822998,NoButton,Move,1809.0,699.0
2.73056697845459,2.73056697845459,NoButton,Move,1811.0,702.0
2.7395617961883545,2.7395617961883545,NoButton,Move,1814.0,707.0
2.7465567588806152,2.7465567588806152,NoButton,Move,1815.0,711.0
2.7555522918701167,2.7555522918701167,NoButton,Move,1818.0,716.0
2.7615480422973637,2.7615480422973637,NoButton,Move,1822.0,723.0
2.7695436477661133,2.7695436477661133,NoButton,Move,1825.0,730.0
2.7765395641326904,2.7765395641326904,NoButton,Move,1829.0,739.0
2.784536361694336,2.784536361694336,NoButton,Move,1831.0,749.0
2.792529821395874,2.792529821395874,NoButton,Move,1835.0,758.0
2.8005294799804688,2.8005294799804688,NoButton,Move,1839.0,768.0
2.808523178100586,2.808523178100586,NoButton,Move,1841.0,777.0
2.8165159225463867,2.8165159225463867,NoButton,Move,1843.0,789.0
2.824533224105835,2.824533224105835,NoButton,Move,1844.0,798.0
2.832533121109009,2.832533121109009,NoButton,Move,1846.0,807.0
2.8405604362487797,2.8405604362487797,NoButton,Move,1846.0,816.0
2.8485600948333736,2.8485600948333736,NoButton,Move,1846.0,823.0
2.8569343090057373,2.8569343090057373,NoButton,Move,1846.0,829.0
2.864572286605835,2.864572286605835,NoButton,Move,1846.0,835.0
2.8725500106811523,2.8725500106811523,NoButton,Move,1846.0,842.0
2.8805136680603027,2.8805136680603027,NoButton,Move,1848.0,846.0
2.8890368938446045,2.8890368938446045,NoButton,Move,1848.0,851.0
2.896547079086304,2.896547079086304,NoButton,Move,1848.0,855.0
2.904603242874145,2.904603242874145,NoButton,Move,1848.0,860.0
2.912635326385498,2.912635326385498,NoButton,Move,1848.0,863.0
2.9206922054290767,2.9206922054290767,NoButton,Move,1848.0,865.0
2.9286000728607178,2.9286000728607178,NoButton,Move,1848.0,868.0
3.1210076808929443,3.1210076808929443,Left,Pressed,1848.0,868.0
3.1849792003631587,3.1849792003631587,NoButton,Drag,1848.0,869.0
3.2009854316711426,3.2009854316711426,NoButton,Drag,1848.0,869.0
3.2089803218841557,3.2089803218841557,NoButton,Drag,1844.0,869.0
3.216960906982422,3.216960906982422,NoButton,Drag,1837.0,869.0
3.224956512451172,3.224956512451172,NoButton,Drag,1829.0,869.0
3.232951164245605,3.232951164245605,NoButton,Drag,1817.0,869.0
3.2409448623657227,3.2409448623657227,NoButton,Drag,1803.0,869.0
3.2489399909973145,3.2489399909973145,NoButton,Drag,1786.0,869.0
3.2569351196289062,3.2569351196289062,NoButton,Drag,1766.0,869.0
3.264930725097656,3.264930725097656,NoButton,Drag,1743.0,869.0
3.272927045822144,3.272927045822144,NoButton,Drag,1718.0,869.0
3.2809216976165767,3.2809216976165767,NoButton,Drag,1690.0,869.0
3.2889173030853267,3.2889173030853267,NoButton,Drag,1662.0,868.0
3.296913385391236,3.296913385391236,NoButton,Drag,1633.0,866.0
3.304908275604248,3.304908275604248,NoButton,Drag,1601.0,861.0
3.31290340423584,3.31290340423584,NoButton,Drag,1569.0,856.0
3.3208987712860107,3.3208987712860107,NoButton,Drag,1532.0,853.0
3.3288938999176025,3.3288938999176025,NoButton,Drag,1504.0,848.0
3.336889266967773,3.336889266967773,NoButton,Drag,1475.0,844.0
3.344883918762207,3.344883918762207,NoButton,Drag,1447.0,839.0
3.352879524230957,3.352879524230957,NoButton,Drag,1421.0,834.0
3.360875368118286,3.360875368118286,NoButton,Drag,1398.0,827.0
3.3688712120056152,3.3688712120056152,NoButton,Drag,1375.0,823.0
3.376866579055786,3.376866579055786,NoButton,Drag,1354.0,818.0
3.3848631381988525,3.3848631381988525,NoButton,Drag,1334.0,813.0
3.392857551574707,3.392857551574707,NoButton,Drag,1314.0,809.0
3.400852680206299,3.400852680206299,NoButton,Drag,1297.0,807.0
3.408848762512207,3.408848762512207,NoButton,Drag,1279.0,802.0
3.4168591499328613,3.4168591499328613,NoButton,Drag,1264.0,800.0
3.424854516983032,3.424854516983032,NoButton,Drag,1249.0,796.0
3.4328496456146236,3.4328496456146236,NoButton,Drag,1232.0,792.0
3.440845489501953,3.440845489501953,NoButton,Drag,1214.0,787.0
3.448841094970703,3.448841094970703,NoButton,Drag,1194.0,785.0
3.45682144165039,3.45682144165039,NoButton,Drag,1174.0,781.0
3.4648160934448238,3.4648160934448238,NoButton,Drag,1153.0,774.0
3.4728267192840576,3.4728267192840576,NoButton,Drag,1130.0,769.0
3.4808225631713867,3.4808225631713867,NoButton,Drag,1107.0,762.0
