record timestamp,client timestamp,button,state,x,y
0.005002498626708984,0.005002498626708984,NoButton,Move,570,198
0.013077020645141602,0.013077020645141602,NoButton,Move,580,194
0.02101039886474609,0.02101039886474609,NoButton,Move,598,189
0.029007911682128906,0.029007911682128906,NoButton,Move,622,184
0.03694629669189453,0.03694629669189453,NoButton,Move,655,178
0.04470205307006836,0.04470205307006836,NoButton,Move,699,169
0.05304527282714844,0.05304527282714844,NoButton,Move,753,155
0.06100606918334961,0.06100606918334961,NoButton,Move,820,139
0.06906247138977051,0.06906247138977051,NoButton,Move,900,122
0.07703495025634766,0.07703495025634766,NoButton,Move,993,104
0.08511829376220703,0.08511829376220703,NoButton,Move,1092,86
0.09316897392272948,0.09316897392272948,NoButton,Move,1192,63
0.10114574432373047,0.10114574432373047,NoButton,Move,1280,42
0.10915780067443848,0.10915780067443848,NoButton,Move,1361,20
0.11715388298034668,0.11715388298034668,NoButton,Move,1436,-5
0.12514877319335938,0.12514877319335938,NoButton,Move,1498,-19
0.13280820846557614,0.13280820846557614,NoButton,Move,1554,-19
0.1407468318939209,0.1407468318939209,NoButton,Move,1604,-22
0.14926981925964355,0.14926981925964355,NoButton,Move,1647,-16
0.15636968612670898,0.15636968612670898,NoButton,Move,1678,-14
0.16446304321289062,0.16446304321289062,NoButton,Move,1696,-10
0.17244791984558105,0.17244791984558105,NoButton,Move,1705,-5
0.1810290813446045,0.1810290813446045,NoButton,Move,1708,-1
0.3650851249694824,0.3650851249694824,NoButton,Move,1709,0
0.3729603290557861,0.3729603290557861,NoButton,Move,1711,0
0.38129186630249023,0.38129186630249023,NoButton,Move,1711,-2
0.3893003463745117,0.3893003463745117,NoButton,Move,1711,-1
0.5014152526855469,0.5014152526855469,NoButton,Move,1710,0
0.5094752311706543,0.5094752311706543,NoButton,Move,1706,0
0.5166926383972168,0.5166926383972168,NoButton,Move,1698,0
0.5246868133544922,0.5246868133544922,NoButton,Move,1693,0
0.5326144695281982,0.5326144695281982,NoButton,Move,1690,0
0.5406041145324707,0.5406041145324707,NoButton,Move,1686,0
0.5486006736755371,0.5486006736755371,NoButton,Move,1683,0
0.5566120147705078,0.5566120147705078,NoButton,Move,1680,0
0.5646064281463623,0.5646064281463623,NoButton,Move,1679,0
0.5725853443145752,0.5725853443145752,NoButton,Move,1677,0
0.5805795192718506,0.5805795192718506,NoButton,Move,1676,0
0.6206679344177246,0.6206679344177246,NoButton,Move,1674,0
0.628699541091919,0.628699541091919,NoButton,Move,1673,0
0.6366598606109619,0.6366598606109619,NoButton,Move,1670,0
0.6450791358947754,0.6450791358947754,NoButton,Move,1662,0
0.6529147624969482,0.6529147624969482,NoButton,Move,1655,0
0.6608517169952393,0.6608517169952393,NoButton,Move,1647,0
0.66904616355896,0.66904616355896,NoButton,Move,1642,0
0.6770298480987549,0.6770298480987549,NoButton,Move,1639,0
0.6846697330474854,0.6846697330474854,NoButton,Move,1637,0
0.7731597423553467,0.7731597423553467,NoButton,Move,1636,-2
0.7812802791595459,0.7812802791595459,NoButton,Move,1633,-1
